Epoch,MSE,Classification_Error
1,1.1803265759945745,0.68
2,1.0626782324635455,0.6
3,1.0212414775574719,0.5714285714285714
4,1.0062538168157,0.56
5,1.0008583259826238,0.6057142857142858
6,0.9989608915107578,0.56
7,0.9983314729837223,0.5657142857142857
8,0.9981523203380597,0.5542857142857143
9,0.9981251614504952,0.5428571428571428
10,0.998143107279811,0.5428571428571428
11,0.9981694843097039,0.5257142857142857
12,0.9981930026982856,0.5257142857142857
13,0.9982112152625102,0.5257142857142857
14,0.9982244871253164,0.5257142857142857
15,0.9982338647366299,0.5257142857142857
16,0.9982403781211072,0.5257142857142857
17,0.9982448564609187,0.5257142857142857
18,0.9982479162199513,0.5257142857142857
19,0.9982499981852362,0.5257142857142857
20,0.9982514108777335,0.5257142857142857
21,0.998252367551807,0.5257142857142857
22,0.9982530144704765,0.5257142857142857
23,0.9982534514440716,0.5257142857142857
24,0.9982537463501217,0.5257142857142857
25,0.998253945237954,0.5257142857142857
26,0.9982540792927187,0.5257142857142857
27,0.9982541696048605,0.5257142857142857
28,0.9982542304227278,0.5257142857142857
29,0.9982542713640931,0.5257142857142857
30,0.9982542989165185,0.5257142857142857
31,0.9982543174535659,0.5257142857142857
32,0.9982543299221938,0.5257142857142857
33,0.9982543383072552,0.5257142857142857
34,0.9982543439451079,0.5257142857142857
35,0.9982543477352033,0.5257142857142857
36,0.9982543502827576,0.5257142857142857
37,0.9982543519949026,0.5257142857142857
38,0.9982543531454579,0.5257142857142857
39,0.9982543539185476,0.5257142857142857
40,0.9982543544379603,0.5257142857142857
41,0.9982543547869073,0.5257142857142857
42,0.9982543550213164,0.5257142857142857
43,0.9982543551787733,0.5257142857142857
44,0.9982543552845335,0.5257142857142857
45,0.9982543553555667,0.5257142857142857
46,0.9982543554032737,0.5257142857142857
47,0.9982543554353128,0.5257142857142857
48,0.998254355456829,0.5257142857142857
49,0.9982543554712778,0.5257142857142857
50,0.9982543554809804,0.5257142857142857
51,0.9982543554874957,0.5257142857142857
52,0.9982543554918705,0.5257142857142857
53,0.9982543554948085,0.5257142857142857
54,0.9982543554967808,0.5257142857142857
55,0.9982543554981052,0.5257142857142857
56,0.9982543554989943,0.5257142857142857
57,0.9982543554995914,0.5257142857142857
58,0.9982543554999924,0.5257142857142857
59,0.9982543555002615,0.5257142857142857
60,0.9982543555004421,0.5257142857142857
61,0.9982543555005635,0.5257142857142857
62,0.9982543555006451,0.5257142857142857
63,0.9982543555006996,0.5257142857142857
64,0.9982543555007364,0.5257142857142857
65,0.998254355500761,0.5257142857142857
66,0.9982543555007777,0.5257142857142857
67,0.9982543555007887,0.5257142857142857
68,0.9982543555007961,0.5257142857142857
69,0.998254355500801,0.5257142857142857
70,0.9982543555008045,0.5257142857142857
71,0.9982543555008069,0.5257142857142857
72,0.9982543555008084,0.5257142857142857
73,0.9982543555008091,0.5257142857142857
74,0.9982543555008098,0.5257142857142857
75,0.9982543555008104,0.5257142857142857
76,0.9982543555008108,0.5257142857142857
77,0.9982543555008108,0.5257142857142857
78,0.9982543555008111,0.5257142857142857
79,0.9982543555008111,0.5257142857142857
80,0.9982543555008114,0.5257142857142857
81,0.9982543555008114,0.5257142857142857
82,0.9982543555008114,0.5257142857142857
83,0.9982543555008114,0.5257142857142857
84,0.9982543555008112,0.5257142857142857
85,0.9982543555008112,0.5257142857142857
86,0.9982543555008112,0.5257142857142857
87,0.9982543555008112,0.5257142857142857
88,0.9982543555008112,0.5257142857142857
89,0.9982543555008112,0.5257142857142857
90,0.9982543555008112,0.5257142857142857
91,0.9982543555008114,0.5257142857142857
92,0.9982543555008114,0.5257142857142857
93,0.9982543555008114,0.5257142857142857
94,0.9982543555008112,0.5257142857142857
95,0.9982543555008112,0.5257142857142857
96,0.9982543555008112,0.5257142857142857
97,0.9982543555008112,0.5257142857142857
98,0.9982543555008112,0.5257142857142857
99,0.9982543555008112,0.5257142857142857
100,0.9982543555008112,0.5257142857142857
