Epoch,MSE,Classification_Error
1,5.194501075570473,0.5034013605442177
2,5.193169241259301,0.5034013605442177
3,5.191837811863602,0.5034013605442177
4,5.190506787250492,0.5034013605442177
5,5.189176167287133,0.5034013605442177
6,5.18784595184073,0.5034013605442177
7,5.1865161407785365,0.5034013605442177
8,5.185186733967852,0.5034013605442177
9,5.183857731276018,0.5034013605442177
10,5.182529132570426,0.5034013605442177
11,5.181200937718511,0.5034013605442177
12,5.179873146587754,0.5034013605442177
13,5.178545759045683,0.5034013605442177
14,5.177218774959868,0.5034013605442177
15,5.175892194197926,0.5034013605442177
16,5.174566016627525,0.5034013605442177
17,5.173240242116369,0.5034013605442177
18,5.171914870532213,0.5034013605442177
19,5.1705899017428605,0.5034013605442177
20,5.169265335616155,0.5034013605442177
21,5.167941172019985,0.5034013605442177
22,5.16661741082229,0.5034013605442177
23,5.1652940518910535,0.5034013605442177
24,5.163971095094298,0.5034013605442177
25,5.162648540300099,0.5034013605442177
26,5.161326387376575,0.5034013605442177
27,5.160004636191889,0.5034013605442177
28,5.1586832866142505,0.5034013605442177
29,5.157362338511913,0.5034013605442177
30,5.156041791753177,0.5034013605442177
31,5.154721646206385,0.5034013605442177
32,5.1534019017399295,0.5034013605442177
33,5.152082558222248,0.5034013605442177
34,5.150763615521818,0.5034013605442177
35,5.1494450735071675,0.5034013605442177
36,5.148126932046867,0.5034013605442177
37,5.146809191009533,0.5034013605442177
38,5.145491850263829,0.5034013605442177
39,5.144174909678459,0.5034013605442177
40,5.1428583691221785,0.5034013605442177
41,5.141542228463784,0.5034013605442177
42,5.140226487572116,0.5034013605442177
43,5.138911146316065,0.5034013605442177
44,5.137596204564563,0.5034013605442177
45,5.136281662186587,0.5034013605442177
46,5.134967519051161,0.5034013605442177
47,5.1336537750273505,0.5034013605442177
48,5.132340429984273,0.5034013605442177
49,5.131027483791084,0.5034013605442177
50,5.129714936316988,0.5034013605442177
51,5.128402787431231,0.5034013605442177
52,5.127091037003108,0.5034013605442177
53,5.125779684901956,0.5034013605442177
54,5.124468730997161,0.5034013605442177
55,5.123158175158147,0.5034013605442177
56,5.121848017254392,0.5034013605442177
57,5.12053825715541,0.5034013605442177
58,5.119228894730764,0.5034013605442177
59,5.117919929850063,0.5034013605442177
60,5.116611362382959,0.5034013605442177
61,5.11530319219915,0.5034013605442177
62,5.113995419168377,0.5034013605442177
63,5.11268804316043,0.5034013605442177
64,5.111381064045139,0.5034013605442177
65,5.11007448169238,0.5034013605442177
66,5.108768295972075,0.5034013605442177
67,5.107462506754191,0.5034013605442177
68,5.106157113908737,0.5034013605442177
69,5.104852117305771,0.5034013605442177
70,5.103547516815393,0.5034013605442177
71,5.102243312307746,0.5034013605442177
72,5.100939503653023,0.5034013605442177
73,5.0996360907214555,0.5034013605442177
74,5.098333073383325,0.5034013605442177
75,5.097030451508953,0.5034013605442177
76,5.095728224968709,0.5034013605442177
77,5.0944263936330065,0.5034013605442177
78,5.093124957372302,0.5034013605442177
79,5.0918239160570975,0.5034013605442177
80,5.090523269557939,0.5034013605442177
81,5.08922301774542,0.5034013605442177
82,5.087923160490174,0.5034013605442177
83,5.086623697662882,0.5034013605442177
84,5.085324629134268,0.5034013605442177
85,5.084025954775103,0.5034013605442177
86,5.082727674456198,0.5034013605442177
87,5.0814297880484105,0.5034013605442177
88,5.080132295422648,0.5034013605442177
89,5.078835196449852,0.5034013605442177
90,5.077538491001016,0.5034013605442177
91,5.076242178947176,0.5034013605442177
92,5.074946260159412,0.5034013605442177
93,5.073650734508847,0.5034013605442177
94,5.07235560186665,0.5034013605442177
95,5.071060862104035,0.5034013605442177
96,5.069766515092257,0.5034013605442177
97,5.068472560702621,0.5034013605442177
98,5.0671789988064715,0.5034013605442177
99,5.065885829275197,0.5034013605442177
100,5.064593051980232,0.5034013605442177
