Epoch,MSE,Classification_Error
1,5.182520036419164,0.5034013605442177
2,5.169247202942881,0.5034013605442177
3,5.156014681879607,0.5034013605442177
4,5.142822341063935,0.5034013605442177
5,5.129670048785044,0.5034013605442177
6,5.116557673785083,0.5034013605442177
7,5.103485085257565,0.5034013605442177
8,5.090452152845785,0.5034013605442177
9,5.07745874664122,0.5034013605442177
10,5.064504737181945,0.5034013605442177
11,5.051589995451062,0.5034013605442177
12,5.038714392875116,0.5034013605442177
13,5.0258778013225385,0.5034013605442177
14,5.013080093102079,0.5034013605442177
15,5.000321140961251,0.5034013605442177
16,4.9876008180847835,0.5034013605442177
17,4.974918998093071,0.5034013605442177
18,4.962275555040642,0.5034013605442177
19,4.949670363414617,0.5034013605442177
20,4.937103298133186,0.5034013605442177
21,4.924574234544083,0.5034013605442177
22,4.91208304842307,0.5034013605442177
23,4.899629615972425,0.5034013605442177
24,4.887213813819432,0.5034013605442177
25,4.874835519014887,0.5034013605442177
26,4.862494609031597,0.5034013605442177
27,4.8501909617628876,0.5034013605442177
28,4.837924455521127,0.5034013605442177
29,4.825694969036238,0.5034013605442177
30,4.813502381454225,0.5034013605442177
31,4.80134657233571,0.4897959183673469
32,4.78922742165446,0.4897959183673469
33,4.77714480979594,0.4897959183673469
34,4.765098617555849,0.4897959183673469
35,4.753088726138679,0.4897959183673469
36,4.741115017156266,0.4897959183673469
37,4.729177372626359,0.4897959183673469
38,4.717275674971184,0.4897959183673469
39,4.705409807016014,0.4897959183673469
40,4.693579651987752,0.4897959183673469
41,4.681785093513511,0.4897959183673469
42,4.6700260156192,0.4897959183673469
43,4.6583023027281225,0.4897959183673469
44,4.64661383965957,0.4897959183673469
45,4.634960511627423,0.4897959183673469
46,4.623342204238764,0.4897959183673469
47,4.61175880349249,0.4897959183673469
48,4.600210195777931,0.4897959183673469
49,4.588696267873465,0.4897959183673469
50,4.577216906945155,0.4897959183673469
51,4.565772000545379,0.4897959183673469
52,4.554361436611468,0.4897959183673469
53,4.542985103464347,0.4897959183673469
54,4.531642889807182,0.4897959183673469
55,4.5203346847240375,0.4897959183673469
56,4.509060377678524,0.4897959183673469
57,4.497819858512474,0.4897959183673469
58,4.486613017444591,0.4897959183673469
59,4.475439745069138,0.4897959183673469
60,4.464299932354602,0.4897959183673469
61,4.453193470642383,0.4897959183673469
62,4.442120251645469,0.4897959183673469
63,4.431080167447142,0.4897959183673469
64,4.42007311049966,0.4897959183673469
65,4.409098973622962,0.4897959183673469
66,4.39815765000337,0.4897959183673469
67,4.387249033192303,0.4897959183673469
68,4.376373017104988,0.4897959183673469
69,4.365529496019175,0.4897959183673469
70,4.354718364573864,0.4897959183673469
71,4.343939517768034,0.4897959183673469
72,4.333192850959368,0.4897959183673469
73,4.322478259863,0.4897959183673469
74,4.311795640550245,0.4897959183673469
75,4.301144889447352,0.4965986394557823
76,4.290525903334253,0.4965986394557823
77,4.279938579343315,0.4965986394557823
78,4.269382814958101,0.4965986394557823
79,4.258858508012137,0.4965986394557823
80,4.248365556687669,0.4965986394557823
81,4.237903859514451,0.4897959183673469
82,4.227473315368505,0.4897959183673469
83,4.217073823470918,0.4897959183673469
84,4.206705283386614,0.4897959183673469
85,4.196367595023155,0.4897959183673469
86,4.1860606586295255,0.4897959183673469
87,4.175784374794938,0.4897959183673469
88,4.165538644447634,0.4897959183673469
89,4.155323368853688,0.4897959183673469
90,4.145138449615822,0.4897959183673469
91,4.134983788672223,0.4897959183673469
92,4.124859288295357,0.4897959183673469
93,4.114764851090797,0.4897959183673469
94,4.104700379996052,0.4897959183673469
95,4.094665778279395,0.4897959183673469
96,4.084660949538707,0.4897959183673469
97,4.074685797700311,0.4897959183673469
98,4.064740227017819,0.4897959183673469
99,4.054824142070985,0.4897959183673469
100,4.044937447764548,0.4897959183673469
