Epoch,MSE,Classification_Error
1,3.6046718693568196,0.48299319727891155
2,2.5731845961957194,0.4557823129251701
3,1.8926023002297805,0.4421768707482993
4,1.4353504140997175,0.38095238095238093
5,1.1225893968997278,0.36054421768707484
6,0.9049582170413228,0.3129251700680272
7,0.7510933355883456,0.2585034013605442
8,0.6407411179758068,0.19047619047619047
9,0.5605945116119095,0.14285714285714285
10,0.5017533637467887,0.12244897959183673
11,0.458158302987677,0.10884353741496598
12,0.425612738465992,0.10204081632653061
13,0.4011633340529261,0.09523809523809523
14,0.38270132273805285,0.08843537414965986
15,0.3687015665967221,0.08163265306122448
16,0.3580487514594876,0.08163265306122448
17,0.34991956598004353,0.08163265306122448
18,0.34370145729481866,0.08163265306122448
19,0.3389357025390826,0.07482993197278912
20,0.3352769305918941,0.07482993197278912
21,0.33246396385490745,0.06802721088435375
22,0.33029857580411986,0.06802721088435375
23,0.3286298657009623,0.06802721088435375
24,0.32734267182489724,0.06802721088435375
25,0.3263489215109418,0.06802721088435375
26,0.3255811377060742,0.06802721088435375
27,0.3249875420913144,0.06802721088435375
28,0.3245283482923147,0.06802721088435375
29,0.32417294719740014,0.06802721088435375
30,0.3238977641215607,0.061224489795918366
31,0.32368462387576313,0.061224489795918366
32,0.32351950102176413,0.061224489795918366
33,0.3233915630155202,0.061224489795918366
34,0.32329243655332107,0.061224489795918366
35,0.3232156443373606,0.061224489795918366
36,0.3231561721732166,0.061224489795918366
37,0.323110135885249,0.061224489795918366
38,0.32307452477861887,0.061224489795918366
39,0.3230470038708047,0.061224489795918366
40,0.32302576129278465,0.061224489795918366
41,0.32300939044223714,0.061224489795918366
42,0.32299679889930294,0.061224489795918366
43,0.3229871379710162,0.061224489795918366
44,0.3229797481503274,0.061224489795918366
45,0.32297411686333855,0.061224489795918366
46,0.3229698457125316,0.061224489795918366
47,0.32296662506414675,0.061224489795918366
48,0.32296421431995725,0.061224489795918366
49,0.3229624265921611,0.061224489795918366
50,0.32296111679147715,0.061224489795918366
51,0.3229601723630145,0.061224489795918366
52,0.3229595060776007,0.061224489795918366
53,0.32295905041985246,0.061224489795918366
54,0.32295875321746803,0.061224489795918366
55,0.322958574235991,0.061224489795918366
56,0.32295848252501197,0.061224489795918366
57,0.32295845434955395,0.061224489795918366
58,0.3229584715774137,0.061224489795918366
59,0.32295852042194007,0.061224489795918366
60,0.32295859046201053,0.061224489795918366
61,0.32295867387827143,0.061224489795918366
62,0.32295876485815167,0.061224489795918366
63,0.32295885913262207,0.061224489795918366
64,0.3229589536158097,0.061224489795918366
65,0.3229590461249168,0.061224489795918366
66,0.32295913516283387,0.061224489795918366
67,0.32295921974969094,0.061224489795918366
68,0.3229592992925944,0.061224489795918366
69,0.322959373485147,0.061224489795918366
70,0.3229594422301801,0.061224489795918366
71,0.32295950558056047,0.061224489795918366
72,0.32295956369405693,0.061224489795918366
73,0.32295961679912377,0.061224489795918366
74,0.32295966516915,0.061224489795918366
75,0.32295970910325433,0.061224489795918366
76,0.32295974891213075,0.061224489795918366
77,0.3229597849077755,0.061224489795918366
78,0.3229598173961867,0.061224489795918366
79,0.32295984667232647,0.061224489795918366
80,0.322959873016796,0.061224489795918366
81,0.32295989669379715,0.061224489795918366
82,0.3229599179500489,0.061224489795918366
83,0.3229599370144054,0.061224489795918366
84,0.32295995409797884,0.061224489795918366
85,0.3229599693946177,0.061224489795918366
86,0.3229599830816269,0.061224489795918366
87,0.3229599953206436,0.061224489795918366
88,0.3229600062586042,0.061224489795918366
89,0.32296001602875424,0.061224489795918366
90,0.32296002475166846,0.061224489795918366
91,0.32296003253625283,0.061224489795918366
92,0.32296003948071506,0.061224489795918366
93,0.3229600456734885,0.061224489795918366
94,0.322960051194105,0.061224489795918366
95,0.3229600561140105,0.061224489795918366
96,0.3229600604973234,0.061224489795918366
97,0.32296006440153513,0.061224489795918366
98,0.32296006787815384,0.061224489795918366
99,0.322960070973294,0.061224489795918366
100,0.3229600737282149,0.061224489795918366
