Epoch,MSE,Classification_Error
1,0.47016986353137785,0.3197278911564626
2,0.33331331242168655,0.10204081632653061
3,0.32616716832233056,0.06802721088435375
4,0.32593586987182077,0.061224489795918366
5,0.3259885792013493,0.061224489795918366
6,0.32601237950131834,0.061224489795918366
7,0.3260198734720431,0.061224489795918366
8,0.32602204518875444,0.061224489795918366
9,0.32602264848212703,0.061224489795918366
10,0.3260228092598625,0.061224489795918366
11,0.32602284969332695,0.061224489795918366
12,0.3260228588977602,0.061224489795918366
13,0.3260228605759404,0.061224489795918366
14,0.3260228606811814,0.061224489795918366
15,0.32602286056697294,0.061224489795918366
16,0.32602286047949475,0.061224489795918366
17,0.32602286043386797,0.061224489795918366
18,0.32602286041313266,0.061224489795918366
19,0.32602286040435424,0.061224489795918366
20,0.3260228604007937,0.061224489795918366
21,0.3260228603993901,0.061224489795918366
22,0.3260228603988478,0.061224489795918366
23,0.3260228603986414,0.061224489795918366
24,0.3260228603985637,0.061224489795918366
25,0.3260228603985348,0.061224489795918366
26,0.3260228603985241,0.061224489795918366
27,0.3260228603985201,0.061224489795918366
28,0.3260228603985187,0.061224489795918366
29,0.32602286039851813,0.061224489795918366
30,0.3260228603985179,0.061224489795918366
31,0.3260228603985179,0.061224489795918366
32,0.32602286039851786,0.061224489795918366
33,0.32602286039851786,0.061224489795918366
34,0.32602286039851786,0.061224489795918366
35,0.32602286039851786,0.061224489795918366
36,0.32602286039851786,0.061224489795918366
37,0.32602286039851786,0.061224489795918366
38,0.32602286039851786,0.061224489795918366
39,0.32602286039851786,0.061224489795918366
40,0.32602286039851786,0.061224489795918366
41,0.32602286039851786,0.061224489795918366
42,0.32602286039851786,0.061224489795918366
43,0.32602286039851786,0.061224489795918366
44,0.32602286039851786,0.061224489795918366
45,0.32602286039851786,0.061224489795918366
46,0.32602286039851786,0.061224489795918366
47,0.32602286039851786,0.061224489795918366
48,0.32602286039851786,0.061224489795918366
49,0.32602286039851786,0.061224489795918366
50,0.32602286039851786,0.061224489795918366
51,0.32602286039851786,0.061224489795918366
52,0.32602286039851786,0.061224489795918366
53,0.32602286039851786,0.061224489795918366
54,0.32602286039851786,0.061224489795918366
55,0.32602286039851786,0.061224489795918366
56,0.32602286039851786,0.061224489795918366
57,0.32602286039851786,0.061224489795918366
58,0.32602286039851786,0.061224489795918366
59,0.32602286039851786,0.061224489795918366
60,0.32602286039851786,0.061224489795918366
61,0.32602286039851786,0.061224489795918366
62,0.32602286039851786,0.061224489795918366
63,0.32602286039851786,0.061224489795918366
64,0.32602286039851786,0.061224489795918366
65,0.32602286039851786,0.061224489795918366
66,0.32602286039851786,0.061224489795918366
67,0.32602286039851786,0.061224489795918366
68,0.32602286039851786,0.061224489795918366
69,0.32602286039851786,0.061224489795918366
70,0.32602286039851786,0.061224489795918366
71,0.32602286039851786,0.061224489795918366
72,0.32602286039851786,0.061224489795918366
73,0.32602286039851786,0.061224489795918366
74,0.32602286039851786,0.061224489795918366
75,0.32602286039851786,0.061224489795918366
76,0.32602286039851786,0.061224489795918366
77,0.32602286039851786,0.061224489795918366
78,0.32602286039851786,0.061224489795918366
79,0.32602286039851786,0.061224489795918366
80,0.32602286039851786,0.061224489795918366
81,0.32602286039851786,0.061224489795918366
82,0.32602286039851786,0.061224489795918366
83,0.32602286039851786,0.061224489795918366
84,0.32602286039851786,0.061224489795918366
85,0.32602286039851786,0.061224489795918366
86,0.32602286039851786,0.061224489795918366
87,0.32602286039851786,0.061224489795918366
88,0.32602286039851786,0.061224489795918366
89,0.32602286039851786,0.061224489795918366
90,0.32602286039851786,0.061224489795918366
91,0.32602286039851786,0.061224489795918366
92,0.32602286039851786,0.061224489795918366
93,0.32602286039851786,0.061224489795918366
94,0.32602286039851786,0.061224489795918366
95,0.32602286039851786,0.061224489795918366
96,0.32602286039851786,0.061224489795918366
97,0.32602286039851786,0.061224489795918366
98,0.32602286039851786,0.061224489795918366
99,0.32602286039851786,0.061224489795918366
100,0.32602286039851786,0.061224489795918366
